"STATION","NAME","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2022-12-16",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2022-12-17","74",",,S","41",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2022-12-18",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2022-12-19",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2022-12-20","77",",,S","41",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2022-12-21","78",",,S","42",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2022-12-22",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2022-12-23","76",",,S","41",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2022-12-24",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2022-12-25","68",",,S","40",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2022-12-26",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2022-12-27","70",",,S","41",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2022-12-28",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2022-12-29",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2022-12-30",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2022-12-31",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-01",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-02",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-03","71",",,S","42",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-04",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-05",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-06",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-07",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-08",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-09","77",",,S","38",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-10","74",",,S","38",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-11","76",",,S","39",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-12",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-13","77",",,S","40",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-14",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-15",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-16","75",",,S","34",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-17","74",",,S","36",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-18",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-19",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-20",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-21",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-22","75",",,S","41",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-23","75",",,S","42",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-24",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-25",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-26",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-27",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-28",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-29",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-30",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-01-31",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-01",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-02",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-03",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-04",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-05",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-06",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-07",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-08",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-09",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-10",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-11",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-12",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-13",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-14",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-15",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-16",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-17",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-18",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-19","77",",,S","41",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-20",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-21",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-22",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-23",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-24",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-25",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-26",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-27","86",",,S","46",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-02-28",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-01","88",",,S","47",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-02",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-03",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-04",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-05",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-06","86",",,S","48",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-07",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-08","86",",,S","44",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-09","85",",,S","46",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-10",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-11",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-12",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-13",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-14",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-15",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-16",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-17","77",",,S","45",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-18",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-19","76",",,S","51",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-20",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-21",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-22",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-23",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-24",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-25","85",",,S","52",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-26",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-27",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-28",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-29",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-30",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-03-31",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-01",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-02",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-03",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-04",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-05",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-06",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-07",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-08",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-09",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-10",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-11",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-12",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-13",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-14",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-15",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-16",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-17",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-18",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-19",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-20",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-21",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-22",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-23",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-24",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-25",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-26",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-27",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-28",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-29",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-04-30",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-01",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-02",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-03",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-04",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-05",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-06",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-07",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-08",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-09",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-10",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-11",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-12",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-13",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-14",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-15",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-16",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-17",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-18",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-19",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-20",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-21",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-22",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-23",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-24",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-25",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-26",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-27",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-28",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-29",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-30",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-05-31",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-01","83",",,S","55",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-02",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-03",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-04",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-05",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-06","84",",,S","55",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-07",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-08","82",",,S","55",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-09",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-10",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-11",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-12",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-13","88",",,S","50",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-14","90",",,S","50",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-15","89",",,S","60",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-16",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-17",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-18",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-19",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-20",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-21","91",",,S","55",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-22",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-23",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-24",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-25","84",",,S","54",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-26",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-27",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-28","83",",,S","51",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-29",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-06-30",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-01",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-02",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-03","82",",,S","54",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-04","82",",,S","54",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-05",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-06",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-07",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-08",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-09",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-10","80",",,S","54",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-11",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-12",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-13","81",",,S","52",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-14",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-15",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-16",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-17",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-18",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-19","82",",,S","51",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-20",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-21","82",",,S","51",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-22",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-23",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-24",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-25",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-26",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-27","80",",,S","50",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-28",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-29",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-30",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-07-31","78",",,S","54",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-01",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-02","83",",,S","53",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-03",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-04","81",",,S","53",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-05",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-06",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-07",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-08",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-09","85",",,S","52",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-10","83",",,S","54",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-11",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-12",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-13","82",",,S","50",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-14","81",",,S","50",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-15","76",",,S","50",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-16",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-17",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-18",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-19","81",",,S","54",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-20","80",",,S","54",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-21",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-22","80",",,S","53",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-23","78",",,S","51",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-24","78",",,S","51",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-25",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-26",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-27",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-28","80",",,S","56",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-29",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-30","81",",,S","51",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-08-31","79",",,S","51",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-01",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-02",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-03","83",",,S","53",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-04","83",",,S","51",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-05","83",",,S","51",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-06","80",",,S","52",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-07",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-08","80",",,S","53",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-09",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-10",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-11","80",",,S","48",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-12",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-13","83",",,S","51",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-14","81",",,S","54",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-15",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-16","80",",,S","54",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-17","81",",,S","54",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-18","80",",,S","54",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-19",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-20","80",",,S","51",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-21",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-22","82",",,S","51",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-23",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-24",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-25",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-26","84",",,S","50",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-27","82",",,S","49",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-28",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-29","83",",,S","51",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-09-30",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-01","82",",,S","54",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-02",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-03",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-04","81",",,S","54",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-05",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-06",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-07","83",",,S","53",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-08","78",",,S","53",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-09",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-10","71",",,S","55",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-11","73",",,S","55",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-12",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-13",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-14","81",",,S","54",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-15","75",",,S","54",",,S"
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-16",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-17",,,,
"MXM00076685","HERMANOS SERDAN INTERNATIONAL, MX","2023-10-18",,,,
